site,title,company,location,description,"Jumlah Perguruan Tinggi di Bawah Kementerian Riset, Teknologi dan Pendidikan Tinggi","Jumlah Mahasiswa di Bawah Kementerian Riset, Teknologi dan Pendidikan Tinggi",Jumlah lulusan sarjana 2020,Jumlah lulusan sarjana 2021,Persentase lulusan SMA/SMK 2020,Persentase lulusan SMA/SMK 2021,Jumlah penduduk perprovinsi 2020,Jumlah penduduk perprovinsi 2021,Persentase pengangguran 2020,Persentase pengangguran 2021
indeed,Data Analyst,Compas.co.id,DKI Jakarta,"Support in findings data issues, data mapping and segmentation. Do data validation on report or dashboard. Support the development and implementation of data…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Scientist,Elabram Systems,DKI Jakarta,"Review, identify and verify data sources and ensure data authenticity. Able to operate data visualization tools i.e. power BI and Tableau.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Analyst,Tokopedia,DKI Jakarta,Strong data wrangling and data manipulation in R/ Python. Produce data visualization with a strong storytelling element.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Analyst,PT. Emaklon Digital Internasional,DKI Jakarta,"Mengumpulkan data dari sumber data primer maupun sekunder, dan memelihara database. Memiliki keahlian teknis mengenai model data, penambangan data (Data Mining)…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Analyst,Elabram Systems,DKI Jakarta,"Review, identify and verify data sources and ensure data authenticity. Analysis of managed services data from multiple resources into meaningful information…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Data Analyst Risk,Kredivo Group,DKI Jakarta,"We are looking for a Collection Analyst to identify continuous improvements and implementing the best solutions for collection operations. The ideal candidate is a self-starter, strategic thinker, great communicator, and enjoys collaborating with people with a diverse set of talents in a dynamic fast- paced environment About the job:Daily review key Collection indicators and provide highlight to Collection DirectorPerform regular analysis on agent productivity metricsDevelop understanding on Collection process, to address any related issueConduct in depth analysis on Collection portfolio when needed, and provide recommendations for improvementPerform monthly inventory planning to ensure Collection capacity is sufficientProvide assistance for Collection managers on Collection tools and system supportActively participate on Collection system enhancement About you:Bachelor’s Degree from reputable University with minimum GPA 3.0Minimum 2 years experiences in Collection function, data analysis, lending, or other related fields within Financial InstitutionAdvance knowledge in SQL and or statistical tool (e.g. SAS)Strong analytical skills and put attention on detailsConversational ability in English is a mustStrong and highly motivated with positive mindset attitudeComfortable working in a dynamic and fast-paced environmentCollaborative",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
linkedin,Data Analyst Risk - Fraud,Kredivo Group,DKI Jakarta,"Job Summary:As a fraud analyst, the jobholder will be to conduct monitoring, investigation and detecting potential fraudulent activity in the bank's digital transactions. Your responsibilities will include reviewing customer transactions for any signs of suspicious behavior, identifying potential fraud trends, and investigating any incidents of fraud and this includes contacting the customers to conduct inquiries as necessary. You will also work closely with other teams, such as IT, Customer Service and Risk Management, to develop and implement fraud prevention strategies and policies. Additionally, you will need to keep up-to-date with the latest fraud detection technologies and tools and participate in regular training sessions and team meetings. Your efforts will be crucial in ensuring the safety and security of the bank's digital transactions and maintaining customer trust and confidence.Major Responsibilities:Monitoring and investigating fraud alerts and customer reports to detect any signs of suspicious activity or behavior that may indicate potential fraud.Analyzing transaction data and patterns to identify potential fraud trends and patterns.Investigating incidents of suspected fraud, including gathering evidence and working with other teams to resolve cases.Collaborating with other departments, such as IT, Customer Services and Risk Management, to develop and implement fraud prevention strategies and policies.Staying up-to-date on the latest fraud detection technologies and tools and participating in regular training sessions and team meetings.Maintaining accurate records of fraud incidents and investigations and providing regular reports to management.Ensuring compliance with regulatory requirements related to fraud prevention and reporting.Requirements:A minimum of 2 years’ hands-on experience in a fraud investigation role in banking and Data Analytics.Experience in digital banking and/or financial technology companies will be a significant plus.Advance knowledge in SQL is a mustStrong analytical skills and put attention on detailsConversational ability in English is a mustStrong and highly motivated with positive mindset attitudeComfortable working in a dynamic and fast-paced environmentCollaborative",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Mekari (PT. Mid Solusi Nusantara),DKI Jakarta,"Analyze data from a large number and variety of data sources. Collaborate with data analysts, data scientists, and business process owners in order to provide…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Machine Learning Engineer,Kompas Gramedia,DKI Jakarta,"Design and develop machine learning models for business purposes. Design and develop a robust pipeline for the models. Experienced in using Go, python and SQL.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Kompas Gramedia,DKI Jakarta,"Design and manage data warehouse plan for a product, such as: design data model, define data metric, data governance and so on;",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Support Engineer,PT Dua Empat Tujuh,DKI Jakarta,Monitors system services 7 x 24. Hands-on with command-line (cmd/powershell/cli). Familiar with database system - SQL/NoSQL. Can work under minimum supervision.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Techtiera Services Indonesia,DKI Jakarta,"Build and manage data workflows (data pipelines) to flow data efficiently from source to destination, so that relevant information can be accessed and quickly…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Software Engineer,Samsung Electronics,DKI Jakarta,"Implement data pipeline to summarize recommendation result. Strong understanding logic, algorithm and data structure concepts.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Dentsu Aegis Network,DKI Jakarta,"The Data Engineer works with the business’s software engineers, data analytics teams, data scientists and data warehouse engineers in order to understand and…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Garena,DKI Jakarta,"This includes querying data from various sources, transforming and cleaning data, and loading data into a data visualization tool (e.g., Metabase) for analysis…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Tokopedia,DKI Jakarta,Create conceptual models and data flow diagrams. Develop and maintain proper documentation for data pipeline and service.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Serasi Autoraya,DKI Jakarta,"Perform data cleansing, data transformation, data warehouse development, and analysis services according to the solution plan.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Cloud Kinetics,DKI Jakarta,"Design, implement and maintain robust/reliable data systems which comprise of extractions, loading data from a wide variety of data sources, data…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Development Operations Engineer,PT Pronata Data Insani,DKI Jakarta,Min Bachelor Degree of Computer Science or equivalent. Minimum 3 (three) years as DevOps Engineer/System Administrator and relevant knowledge regarding…,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Permana Solutions,DKI Jakarta,"Work closely with stakeholders to develop scalable and performant solutions for their data requirements, including extraction, transformation and loading of…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Magna Solusi Indonesia,DKI Jakarta,"Have an understanding and experience regarding the reporting dashboard and data warehouse concepts. Design, develop & maintaining business intelligence solution…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Development Operations Engineer,Tokopedia,DKI Jakarta,"Manage and optimize data pipelines using Dataflow, ensuring efficient data processing and integration. Work with Bigquery for data analysis and reporting,…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Quality Assurance Engineer,FinAccel,DKI Jakarta,Work with data science and ml engineering team to understand overall business process and how the data science services works.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Tokopedia,DKI Jakarta,"Building and optimizing the data pipeline architecture, ranging from ingesting various data to the data warehouse store, to data processing for covering…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,PT Ogya Tekno Nusantara,DKI Jakarta,"Analyze data sources, data types, data structures, and also data quality. Create a data mart from the data model that has been defined.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Digital Consultant,Boston Consulting Group,DKI Jakarta,"The ability to work with and lead multi-disciplinary teams including engineers, architects, data scientists—or whatever is required to solve the client’s…",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Data Engineer,Humana International,DKI Jakarta,Manage ETL processes & data migration from various data sources (data source) both internal and external data and integrate them with warehouse data.,276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
indeed,Software Engineer,FinAccel,DKI Jakarta,"Having baseline knowledge of data structures, data modeling and software architecture related to Machine Learning. Ability to write robust code in Python.",276.0,701366.0,178329.0,182960.0,85.67,53.73,10562.1,10609.7,10.95,8.5
